,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,6131.850098,6163.600098,6085.950195,6126.25,184100.0,20721.169922,20795.349609,20554.279297,20683.509766,8200.0,133.0166905465158,135.08698147675815,130.95885782206287,132.456604,18296910.0,624.4155344169657,632.1243681751998,615.3576316245393,620.994751,4598856.0,142.56239971314187,145.1294832250926,138.0558271567355,143.683411,26612801.0,340.2249907600087,353.91328629142646,340.2249907600087,350.810944,6612173.0,1639.797954179438,1674.6974441663474,1472.8541154362433,1497.331543,6599087.0
2014-01-29,6161.0,6170.450195,6109.799805,6120.25,146700.0,20784.039063,20828.679688,20613.619141,20647.300781,7800.0,133.84234813789496,134.57253986602447,130.27432279495684,130.577194,17594550.0,623.9336899532043,627.2099672045548,617.2366295170976,621.958313,2742731.0,145.53833526651334,146.45531363792307,140.4320802685123,141.25053400000002,26522925.0,354.60304227061835,357.01565063203816,345.1984857442255,346.379913,3287503.0,1544.3741457217866,1623.3522658649351,1544.3741457217866,1600.452393,6737926.0
2014-01-30,6067.0,6082.850098,6027.25,6073.700195,208100.0,20491.740234,20528.410156,20343.779297,20498.25,12600.0,129.02965382356183,129.27858812089963,125.29982971559629,125.84333000000001,20955320.0,614.2976088897932,616.6102818379942,604.8061317063864,608.805054,2856365.0,139.19779414503563,139.9666003718952,135.90456662871838,137.46312,27447838.0,343.96730638427323,361.8896197830704,343.67170646779056,356.22738599999997,9116541.0,1594.8589097104868,1600.5958122634024,1554.3181087222745,1564.1665039999998,1651215.0
2014-01-31,6082.75,6097.850098,6067.350098,6089.5,146700.0,20544.640625,20572.320313,20448.429688,20513.849609,6100.0,126.99670644990145,127.70200573377052,125.54460431379547,126.444901,13174950.0,607.0705891646778,613.1412834930752,602.3489059002316,605.625183,2405246.0,138.8665131089613,140.12173915781185,137.02556129625697,139.318024,14484481.0,352.92893522970115,352.92893522970115,341.7030004208524,344.214142,6933187.0,1582.4290424782275,1582.4290424782275,1549.7764806782707,1564.501221,729347.0
2014-02-03,6058.799805,6074.850098,5994.450195,6001.799805,134900.0,20479.029297,20480.349609,20182.199219,20209.259766,5700.0,126.54032485112857,126.87222892128268,123.22123436323012,123.499214,14150230.0,607.022443869874,610.9250291013569,602.348929067914,603.6979980000001,1194205.0,138.37311473760482,138.5135328379409,134.7618110015374,135.904556,19562653.0,341.70301304979347,344.4102190691367,330.4770778260473,331.264343,5637193.0,1548.9636445968488,1587.2096605128204,1542.3184461828182,1547.529419,957497.0
2014-02-04,5947.600098,6017.799805,5933.299805,6000.899902,183300.0,20050.990234,20255.519531,19963.119141,20211.929688,9800.0,122.30847821101315,126.29138924382025,121.71104109971716,125.74373600000001,18002040.0,599.0245322646822,612.3704263770857,594.3510175309856,607.648743,1852326.0,133.97904038442454,137.24434316829223,133.09774067117215,136.63069199999998,16988900.0,327.0303336387473,341.4073898350966,327.0303336387473,340.57034300000004,11461602.0,1530.7966793855956,1558.5250389747164,1520.279025748343,1548.6289060000001,703285.0
2014-02-05,6004.25,6028.049805,5962.049805,6022.399902,166600.0,20241.119141,20289.330078,20076.099609,20261.029297,9300.0,126.0341595015563,126.94691434104162,124.55716593172654,126.26649499999999,13227190.0,608.0341929321354,616.5138975302217,602.3489055611049,614.249451,1726346.0,137.51975150841488,138.0410804656976,134.740868795671,136.29245,16441700.0,337.7636218494375,353.0275095462383,334.36668271181236,349.679321,9438001.0,1548.0077688320039,1551.9279632112655,1531.8488012931234,1536.24707,627278.0
2014-02-06,6028.350098,6048.350098,5965.399902,6036.299805,185500.0,20286.089844,20358.189453,20079.820313,20310.740234,12400.0,126.29969473036272,127.61072383686714,123.92239122494563,124.86833200000001,16116300.0,615.5021695208656,625.9572517396512,606.588830862442,623.451904,3366736.0,136.82153815493191,137.44217299100862,133.44297381462343,135.135742,22979121.0,347.65987083646,354.75035223056636,343.67170104666235,352.19046000000003,8085726.0,1539.5933674628802,1572.8195947311824,1523.1476270044725,1567.799805,1237835.0
2014-02-07,6077.649902,6079.950195,6030.899902,6063.200195,181900.0,20441.039063,20450.509766,20282.300781,20376.560547,11100.0,126.1295949512523,127.34520855611487,124.75632205464782,126.75606499999999,18203400.0,628.6553432290074,630.6788887294481,618.7301746629263,624.174561,1007367.0,136.82153149312285,137.1031489107702,134.07057415327918,135.473984,15640620.0,354.50450239366506,357.4585576757115,350.6636762466933,354.701569,5491087.0,1582.3811226073672,1597.1537166929666,1576.2139991254905,1591.942627,921283.0
2014-02-10,6072.799805,6083.049805,6046.399902,6053.450195,133100.0,20429.160156,20434.5,20312.210938,20334.269531,7900.0,126.98426055350689,127.19170371558488,125.0716279609667,125.63588,10494640.0,624.0782988402324,626.4873094003873,612.8522865034091,620.464783,1570205.0,135.85491881128243,136.51124475512555,134.88207878129768,135.487976,8923442.0,359.42825618806444,361.79108181758835,352.53481152301106,358.49267599999996,6579783.0,1591.9903922478427,1626.9854734181142,1591.9903922478427,1614.794556,896683.0
2014-02-11,6072.450195,6081.850098,6053.25,6062.700195,150500.0,20400.939453,20443.349609,20349.509766,20363.369141,9400.0,125.70640799839322,126.74777686057922,125.66906988734135,126.100555,7118720.0,622.4882454774487,623.5964133133883,616.0320864765852,621.331909,1116214.0,136.1016042107608,137.31493683582605,135.69275635634287,136.659393,11240361.0,375.23254856146053,376.85786283064164,364.99194676804944,368.78302,15829804.0,1616.1333629616242,1623.5435292464654,1594.9546066966927,1604.563965,294694.0
2014-02-12,6085.350098,6106.600098,6077.399902,6084.0,138500.0,20449.830078,20516.599609,20427.230469,20448.490234,10100.0,126.71457163242088,127.78497241109297,125.96361585955299,127.16264299999999,15539930.0,623.0664230877735,629.0407804081042,620.2238370853877,621.958313,1609240.0,137.84405255457557,141.29942055285474,137.84405255457557,140.940231,21465790.0,370.2600746958952,377.1534898113739,369.4230267792019,370.900055,7803373.0,1611.1136814708807,1615.703250975706,1571.0509503608757,1575.4492189999999,442825.0
2014-02-13,6087.549805,6094.399902,5991.100098,6001.100098,153700.0,20478.669922,20503.859375,20164.669922,20193.349609,7900.0,127.20414034829591,127.43647584337991,124.13812482436968,124.51151999999999,13251910.0,622.4882697928854,624.415478058498,608.2751088339921,609.479614,788800.0,141.12329097998963,142.32266713548302,138.2319271501428,138.739288,24636953.0,374.19843571112636,377.59637801440095,368.98008819011324,370.210266,6825757.0,1573.823574446306,1586.062346542459,1560.9155439146991,1569.28186,439092.0
2014-02-14,6023.75,6056.399902,5984.600098,6048.350098,140200.0,20265.130859,20391.949219,20149.009766,20366.820313,8300.0,124.65672411595588,125.6939397805622,120.74019693662989,122.39974199999999,45823350.0,610.9250005688688,620.4164778455303,606.4442183687975,618.441101,1062278.0,139.07833667224472,139.8254208662716,136.84948898474056,139.423569,15133267.0,374.395526399652,384.04589943380915,374.395526399652,382.864502,6760700.0,1569.9988905488783,1581.0424740542285,1544.804351519652,1571.337524,451950.0
2014-02-17,6057.100098,6080.649902,6038.299805,6073.299805,108500.0,20438.869141,20492.429688,20338.949219,20464.060547,6100.0,121.97658799554434,123.21295347851236,121.41648892869564,122.27530700000001,16601150.0,618.6338511850978,628.2698924808159,617.7665843419841,626.728149,912530.0,139.78348277894557,143.00611015924704,139.50108418905586,142.343582,14271417.0,386.0643577537852,389.4125164012446,378.38364797844173,380.697723,8642839.0,1563.3058976898535,1601.4563214434725,1563.3058976898535,1592.659668,617227.0
2014-02-18,6071.299805,6141.700195,6066.799805,6127.100098,126600.0,20457.560547,20685.019531,20436.480469,20634.210938,9400.0,122.5574152277452,125.27906863028107,122.06785269407291,124.544724,13981720.0,624.8973445116047,640.2186749283677,623.8374029828052,636.3642580000001,1254918.0,142.74549043925222,147.2311107665825,141.65938810152392,146.38472,19122130.0,382.02743789834153,388.23111953813225,379.41776296278624,385.424377,6076399.0,1601.551970953816,1657.6302166455703,1593.042209175466,1633.5351560000001,954637.0
2014-02-19,6132.049805,6160.350098,6125.75,6152.75,95200.0,20643.849609,20750.519531,20629.560547,20722.970703,4700.0,124.45761021333905,125.71056282930897,124.29995174232457,125.13386499999999,9753850.0,632.3171290810564,647.7829659423111,631.1607924019543,645.663025,1015237.0,146.11629260664782,147.08292932041155,144.93863850603086,145.411102,11779856.0,386.01558552931556,386.99994717907873,381.978666065003,385.522919,3946756.0,1638.8418529322207,1645.5349060072065,1617.8065432679798,1623.639038,341015.0
2014-02-20,6127.149902,6129.100098,6086.450195,6091.450195,132100.0,20661.070313,20662.660156,20522.039063,20536.640625,6000.0,124.21695927303472,124.55301635584561,122.50347714562537,122.85613300000001,10363320.0,641.5676431475761,643.1576131504247,636.7977909552804,638.628662,862109.0,143.57789153800633,143.8742466490803,141.89907991111446,142.159744,10389858.0,385.5229032415136,388.9696259880997,383.4556775747984,385.86825600000003,6735368.0,1622.5873737992151,1631.1927281682151,1600.7870958797082,1609.488159,344996.0
2014-02-21,6108.299805,6159.649902,6108.0,6155.450195,112600.0,20600.580078,20725.039063,20599.910156,20700.75,6300.0,123.22123500067474,124.88078025320907,123.22123500067474,124.640152,9430050.0,635.8341828123608,645.2293233865881,635.6896768778919,640.2186280000001,760968.0,142.61126213483627,145.68649931897397,142.61126213483627,144.62133799999998,8404451.0,388.96963361780274,391.7265924514446,386.8526251977043,390.151031,6397086.0,1612.1653121067977,1627.750610929716,1598.2533923292208,1602.125732,340948.0
2014-02-24,6140.950195,6191.850098,6130.799805,6186.100098,144900.0,20695.480469,20828.630859,20637.300781,20811.439453,12500.0,124.52813265709436,125.90971080964381,123.56974603996312,125.337166,10295950.0,638.002329336986,648.5056384351714,631.8834656818182,646.57843,1254746.0,143.8882366632706,147.04724947152636,143.61980686964904,146.158966,10661106.0,390.9880942704748,394.7304161480322,388.182353881248,390.496429,5249755.0,1601.5519580786947,1620.6749665333657,1573.6324125862457,1610.539795,326898.0
2014-02-25,6205.700195,6216.850098,6176.600098,6200.049805,146300.0,20877.720703,20912.539063,20777.730469,20852.470703,9500.0,125.87650240272049,126.20841891455544,124.3912152397593,124.96376000000001,9445490.0,649.469219256834,651.3964276225813,641.7603857938449,646.674744,1005140.0,147.23109760461887,147.82302586260002,144.58642964174467,145.439804,15457822.0,392.908987513094,393.59774922258947,387.54235380311815,392.416321,3064480.0,1615.9898071721752,1619.6232246752618,1599.0659905781224,1604.42041,245384.0
2014-02-26,6202.450195,6245.950195,6202.100098,6238.799805,181700.0,20869.609375,21005.039063,20860.019531,20986.990234,8500.0,125.29566528590935,127.35349805893183,124.90567132577662,126.15862299999999,31769610.0,645.6148494024853,654.4800200918601,644.217611672617,652.745544,1137835.0,145.43977962473122,146.6740530159165,145.01619412757216,146.193848,10073030.0,391.0378474536106,396.40451230983035,390.0037339218998,395.074768,7317595.0,1594.8590225966213,1610.2530225889411,1578.604464212843,1591.082275,584837.0
2014-02-28,6228.450195,6282.700195,6228.100098,6276.950195,180600.0,20995.390625,21140.509766,20989.660156,21120.119141,11400.0,126.8888498591667,127.73522140052488,125.95950850907059,127.224907,13109410.0,657.1780234621751,658.0452903146511,640.9413168301149,645.229309,1225896.0,147.40020822905197,147.94325930041887,145.42582278093343,147.238068,15521473.0,403.740780310781,411.8156220534674,398.1770791231951,410.58444199999997,12677990.0,1568.0867947136562,1586.3015082963075,1504.024712246696,1519.32312,1768632.0
2014-03-03,6264.350098,6277.75,6212.25,6221.450195,144600.0,21079.269531,21140.0,20920.980469,20946.650391,121600.0,126.95521230489355,129.3283628548753,125.71884693815922,125.988533,16179310.0,640.9894598984737,647.5419562256026,639.0622516954213,641.9530639999999,919608.0,146.30015722622358,148.24661757309894,144.0713098506403,145.25593600000002,18154565.0,408.6645601495955,408.6645601495955,402.0179645727091,404.430573,6684037.0,1512.6298617803457,1545.9995321212123,1505.936809294592,1512.821045,1060385.0
2014-03-04,6216.75,6302.149902,6215.700195,6297.950195,166800.0,20947.0,21224.640625,20940.390625,21209.730469,9700.0,125.95948379587487,129.01719418253955,125.7105495253188,128.643799,17249460.0,641.7603142070511,649.324583072333,640.0740070751257,647.252869,1610967.0,145.56624318271489,151.2085642061434,145.56624318271489,150.79972800000002,15723318.0,404.97197111047683,414.27699188585416,399.60533737666293,406.596313,5615890.0,1507.8492440738814,1532.709155517078,1482.033182190562,1527.354736,797764.0
2014-03-05,6328.450195,6336.25,6287.799805,6328.649902,160300.0,21280.359375,21333.199219,21176.160156,21276.859375,7500.0,129.44453407472957,131.27003142492703,127.78498876607918,130.82196000000002,25001030.0,648.9874166830907,650.432822956327,638.3877706793579,645.3739009999999,1001746.0,151.63215280587525,155.51110579388512,150.3202955600739,155.07356299999998,21977021.0,408.6645320270497,409.84593037019806,400.93407059761216,403.346649,4045135.0,1543.8961946577856,1565.1705436845887,1523.6737049035978,1554.127075,728060.0
2014-03-06,6344.75,6406.600098,6339.700195,6401.149902,180700.0,21336.320313,21525.140625,21329.880859,21513.869141,9700.0,131.39451318123204,131.39451318123204,129.61049439256038,130.888351,22604310.0,648.5055166313387,653.0344671666038,643.783833725505,651.010864,1237170.0,155.82140667891096,160.91990679101295,155.63056065342386,159.947067,23331583.0,405.2178292020396,406.00609564602337,398.2258810013161,402.21402,5718054.0,1558.2382483487133,1584.341200924426,1547.0513356039355,1578.0783689999998,422906.0
2014-03-07,6413.950195,6537.799805,6413.549805,6526.649902,284900.0,21539.439453,21960.890625,21539.439453,21919.789063,15200.0,131.4359934509942,138.11152574919092,131.29493374858865,136.883453,51525570.0,654.8653848380999,688.880659020987,651.5891652796465,685.556213,5691892.0,161.51263233085706,173.49472555459732,160.68719492871438,169.531204,45170196.0,402.2638111560673,409.50160655244804,399.30975475416886,402.855011,6061675.0,1582.429098602907,1670.3949457759993,1568.2780241628172,1658.9689939999998,944177.0
2014-03-10,6491.700195,6562.200195,6487.350098,6537.25,242100.0,21819.189453,22023.980469,21805.220703,21934.830078,15500.0,136.41461610612907,141.9741027134489,136.08271203103067,140.409973,44180640.0,680.7863670563872,710.0799578524056,674.5229397586286,707.719116,6530963.0,167.00675671995236,171.30154177776222,166.760060753328,168.36051899999998,42221157.0,398.2258631290983,400.44237620124625,387.44381443344525,389.954956,5839957.0,1654.140284697888,1737.5644117729694,1641.375699090171,1722.122559,1324717.0
2014-03-11,6537.350098,6562.850098,6494.25,6511.899902,239000.0,21918.830078,22018.519531,21772.109375,21826.419922,12000.0,153.87145424818377,156.7941077702953,151.69084626942507,152.487518,25625230.0,707.7671818314661,713.06700415968,693.3612895760725,698.757507,3250118.0,169.08742773470473,173.8267266860512,167.90900423852483,169.00208999999998,44639886.0,386.99993834969445,398.32440669515915,386.99993834969445,391.87487799999997,6113728.0,1724.8952741820904,1732.2575852083287,1668.2912189095232,1677.231201,703249.0
2014-03-12,6497.5,6546.149902,6487.299805,6516.899902,175000.0,21793.320313,21965.949219,21768.140625,21856.220703,10400.0,151.0762685908312,152.41467801211522,149.09142424750544,149.783386,17206710.0,694.9994579284592,706.3218061165485,690.4223384481677,699.142944,1777554.0,168.4171648845916,172.50790497090756,167.5707749854184,170.906677,21739498.0,391.0378339357703,391.9236622680904,382.0761921131878,382.91323900000003,4526604.0,1649.3596629808544,1712.4655979122956,1606.3328891639624,1686.6973879999998,1443683.0
2014-03-13,6491.75,6561.450195,6476.649902,6493.100098,167900.0,21736.609375,21991.359375,21720.130859,21774.609375,9500.0,150.22952341500718,154.41774589431733,149.58307484996888,150.42073100000002,29306490.0,701.0221037711732,722.22139763092,701.0221037711732,715.331604,2862113.0,171.23792680856383,175.11687960839373,171.23792680856383,172.084305,17975842.0,387.4438077969919,390.59493055980215,378.97483194781114,382.07617200000004,3899250.0,1688.5615978169676,1712.369765603559,1657.0086347773527,1670.72937,641720.0
2014-03-14,6447.25,6518.450195,6432.700195,6504.200195,177300.0,21648.050781,21853.320313,21573.480469,21809.800781,8800.0,148.95486298055374,151.9412430765383,148.77275565193622,150.607376,17043720.0,708.2490567261116,712.9707402307855,697.6494109791902,705.502808,3052120.0,168.7414514351011,172.02070999094218,167.5707810125995,171.37913500000002,24014876.0,377.1534775555679,388.6740094638241,377.1534775555679,387.246765,3242785.0,1639.7979241336236,1679.3347199399068,1635.0171721682195,1662.219604,588996.0
2014-03-18,6532.450195,6574.950195,6497.649902,6516.649902,179300.0,21849.650391,22040.720703,21785.380859,21832.609375,8600.0,150.68476301108672,155.60136008752954,150.68476301108672,154.900299,29193580.0,708.6345299649198,717.6923744759871,701.7929056660415,707.285461,2025681.0,171.37911384608955,173.63588547346612,169.087432419435,169.898132,19604816.0,387.98527454067636,391.2836813599609,374.69111241895274,375.429626,6884224.0,1816.6857809215305,1825.2911346206326,1771.0295987957395,1786.2801510000002,1795672.0
2014-03-19,6530.0,6541.200195,6506.0,6524.049805,172500.0,21872.679688,21895.830078,21782.009766,21832.859375,11000.0,155.69241797970616,156.55737312592527,154.4678188108458,155.58770800000002,17798490.0,713.067060847986,716.2469429344638,708.9717432687914,711.573486,1513784.0,170.8151457750461,172.59248219005403,169.68636880494162,170.666962,18888683.0,380.0089589843838,381.7318341699454,373.75552455323873,378.482178,6332285.0,1790.8696957940901,1806.1681021649954,1769.5953494345501,1787.762207,621508.0
2014-03-20,6508.350098,6523.649902,6473.25,6483.100098,142000.0,21797.609375,21853.25,21704.660156,21740.089844,7600.0,155.32823225425312,155.32823225425312,152.27811213865863,152.774323,14052620.0,711.5735134307768,711.5735134307768,701.5038382552095,703.623779,1298771.0,170.46213218240408,172.05637631457122,168.86167319220925,169.369034,16807334.0,376.16813113774714,379.1221565320489,372.96822883111963,373.90380899999997,4136725.0,1787.0451389037667,1792.5908582033137,1767.013834412155,1775.141113,310199.0
2014-03-21,6515.200195,6522.899902,6485.700195,6493.200195,189900.0,21823.519531,21870.109375,21729.900391,21753.75,60600.0,154.59984833846883,155.8563044099602,153.78040633349278,154.977692,16902930.0,708.3936006243474,710.6580472075944,704.5873527404605,707.1408690000001,1881398.0,170.6739334981953,171.2379371482992,168.03625008978503,169.199936,19290540.0,376.31641955672285,384.04587887171056,376.0695702387844,383.208832,5746379.0,1775.1411844728352,1796.8457530770158,1775.1411844728352,1786.6149899999998,284182.0
2014-03-24,6510.5,6591.5,6510.5,6583.5,158400.0,21827.5,22074.339844,21827.5,22055.480469,9000.0,155.7789245513481,158.41477368227535,155.7789245513481,157.112778,16494770.0,707.7672977607206,725.4976384893964,707.2854956519658,723.329529,2928465.0,169.82753063293092,176.16108543842287,169.82753063293092,175.216171,20422748.0,385.0312547337275,388.42819490730784,383.30737722902995,385.522919,3193454.0,1795.3159445693145,1819.5543359231497,1791.1088595733263,1803.58667,329812.0
2014-03-25,6550.100098,6595.549805,6544.850098,6589.75,168100.0,21948.310547,22079.960938,21916.869141,22055.210938,7800.0,157.76832080681345,159.1249435457353,157.34039335427738,158.733429,16789650.0,722.7031532428505,732.8691660352162,720.535043783122,722.847717,2007773.0,174.6234883487909,177.57846783106345,174.0594846904705,176.675446,16143155.0,386.0155818044142,387.49260996924016,380.7474812744339,384.88293500000003,3932786.0,1798.5190113721571,1828.1596755680832,1793.5948135661909,1818.311279,395158.0
2014-03-26,6615.649902,6627.450195,6580.600098,6601.399902,186600.0,22134.710938,22172.199219,22020.580078,22095.300781,10600.0,159.71218919061482,161.5194968205593,158.5649873655859,160.927689,20279380.0,725.4011788899564,728.7737933514153,717.0178113796519,718.896851,2352328.0,178.19213207225565,178.95396627641375,176.5420260749541,177.233261,13291064.0,388.5754793380304,396.8473891645485,388.5754793380304,395.518677,7426496.0,1827.2035536063622,1863.5372715744636,1827.2035536063622,1852.1590579999997,634815.0
2014-03-27,6613.100098,6673.950195,6599.5,6641.75,312400.0,22116.230469,22307.740234,22094.289063,22214.369141,10400.0,162.06577984865183,168.7851408914156,162.06577984865183,167.255524,48585150.0,722.7030632741883,733.0618071811183,714.9942305992636,719.57135,6138733.0,177.74061980649546,179.98343528629414,175.76623332882227,177.585464,35664090.0,396.84738879840313,398.7683329206093,387.73846193812204,390.643707,9264825.0,1855.8879749649914,1882.086519558166,1835.9522615509218,1850.677002,825829.0
2014-03-28,6673.049805,6702.600098,6643.799805,6695.899902,184800.0,22273.439453,22363.970703,22185.109375,22339.970703,9200.0,169.03096088865948,174.44378220929906,169.03096088865948,173.16911299999998,33298740.0,722.65487327946,726.6537954216658,708.2971497201717,717.836853,3040225.0,178.99584532604783,179.27823155867364,176.0338705480126,177.613388,11252412.0,394.6816159230572,397.1927575312989,389.363762657317,391.23492400000003,3401201.0,1851.011538698631,1870.7560678972193,1835.9043168393314,1846.7088620000002,326409.0
2014-03-31,6723.149901999999,6730.049805,6662.399902,6704.200195,220600.0,22423.140625,22467.210938,22253.779297,22386.269531,11200.0,174.3572852431082,176.52423673483156,171.64405280135716,174.603119,25924470.0,720.7277735558159,725.5939632066339,716.0542584921574,721.5468139999999,2065607.0,179.56061050913968,179.56061050913968,174.97568507144504,175.618042,13578648.0,394.8786763708513,397.98001548399003,390.5949376436116,392.563629,4162937.0,1852.9717405407157,1893.1779143096235,1840.589638912134,1885.289673,437613.0
2014-04-01,6729.5,6732.25,6675.450195,6721.049805,177800.0,22455.230469,22485.769531,22295.650391,22446.439453,11000.0,175.54092573144794,176.0462368490752,170.03250710710776,172.413422,22272160.0,724.1485248456368,726.1239018065833,705.8882144855475,711.2362059999999,2012958.0,176.64054197377794,177.47994822212598,171.88727349785046,172.64134199999998,23417125.0,398.96438941250494,400.29410381268565,393.4006890069265,396.995697,3988380.0,1889.3531966504265,1893.1777982630792,1837.816666972322,1846.182983,288560.0
2014-04-02,6757.600098000001,6763.5,6723.600098000001,6752.549805,173300.0,22550.580078,22592.099609,22473.460938,22551.490234,15700.0,174.8125512116246,176.6335152867457,171.8807981401976,176.169174,19202730.0,717.8368625331431,718.8486352420176,695.6258003131097,705.261841,2599688.0,173.516417616371,176.6405207174606,173.516417616371,175.335648,21486438.0,400.5897023070364,408.6645443306884,398.8170742462195,407.778717,6361767.0,1850.151171708777,1863.2503863831969,1838.533920473692,1848.430054,268932.0
2014-04-03,6772.049805,6776.75,6696.899902,6736.100098000001,197500.0,22598.189453,22620.650391,22369.279297,22509.070313,7400.0,176.08722018332722,176.45142119182526,171.49839709828916,172.645599,20425470.0,709.2126807005382,711.139889072007,699.8175398896275,702.274719,1389926.0,175.60407575795688,175.7095840539044,172.79648651179616,174.023788,27446623.0,409.5503299132572,411.6185578256444,400.8852905809523,405.070496,5358380.0,1854.9317889733761,1878.2618818441558,1842.5018336864412,1854.644897,307539.0
2014-04-04,6741.850098000001,6741.850098000001,6685.149902,6694.350098,155100.0,22522.460938,22525.210938,22339.400391,22359.5,7100.0,172.9005332737093,174.11147620325514,170.27379715073718,173.246521,20800500.0,699.1430292953661,706.3218922877348,693.8432060926614,699.046692,1855602.0,173.494689177765,175.59630490727474,171.41479480688642,173.558304,13921023.0,408.0733570104033,408.0733570104033,398.2756394797499,399.309753,2931936.0,1854.9317648981194,1864.4932688408933,1833.0837513364906,1842.692993,195927.0
2014-04-07,6694.25,6725.149901999999,6650.399902,6695.049805,133900.0,22355.560547,22481.619141,22197.509766,22343.449219,4700.0,173.8747362988835,175.33151285996564,172.84588715837677,175.031052,22630300.0,698.6129566991259,705.3581852465658,696.7820858240373,698.950195,2933289.0,173.8197521194683,174.29221478669731,169.60178108405245,170.55368,21844784.0,398.8668464613492,403.7407837329817,394.7303906253607,397.832733,3833276.0,1840.5894405437846,1851.107094489749,1789.9134715314103,1821.418579,319401.0
2014-04-09,6722.0,6808.700195,6705.100098,6796.200195,169800.0,22389.210938,22740.039063,22379.949219,22702.339844,8500.0,175.72757323923594,181.36800163328965,175.72757323923594,180.73066699999998,26631730.0,701.5520050058655,717.7887699740163,695.4813102929182,714.8497309999999,2630096.0,172.5785038910827,178.22005560602892,170.95632260180665,177.698715,25150895.0,401.7711569146474,416.3452516379586,401.27946276595014,414.47412099999997,6959993.0,1807.1242286157826,1854.9317478913324,1793.7381232186285,1847.76062,698363.0
2014-04-10,6803.049805,6819.049805,6777.299805,6796.399901999999,191100.0,22729.460938,22792.490234,22644.429688,22715.330078,10900.0,181.64116230856308,185.73833138319233,181.2041345825307,184.650299,28796540.0,717.5478135060669,721.4022298916416,709.212614945763,712.488892,1873698.0,176.4574484983736,179.11608437624636,174.48228179632807,175.942322,21686858.0,416.54228233578505,428.3594478698615,416.54228233578505,424.222992,6388136.0,1848.2387511812537,1886.9628429675138,1832.079786229007,1874.0069579999997,486855.0
2014-04-11,6758.350098000001,6789.350098000001,6743.149901999999,6776.299805,140700.0,22642.050781,22679.179688,22526.890625,22628.960938,9500.0,183.46212738878666,184.80053687128614,180.6760542231021,181.563766,20895560.0,707.3335516476765,717.6922953361411,707.1890457278163,711.284363,1301988.0,174.1998966519073,175.1595496126845,173.02922632307008,174.34806799999998,16585883.0,422.35183167925396,431.1164076873514,415.75501917635984,417.133514,6147582.0,1855.8879570550753,1863.2502684053145,1838.820695080772,1850.820313,504763.0
2014-04-15,6792.700195,6813.399901999999,6711.75,6733.100098000001,123200.0,22698.089844,22737.310547,22416.240234,22484.929688,8600.0,181.6411546327291,182.52888002427719,177.3300215559014,178.823212,16863520.0,707.5744752547715,711.9106936814106,691.9640773556216,697.601196,2092967.0,174.69407131733533,175.09592306031973,171.43574173036413,172.006729,12426376.0,419.1022127913363,422.89428737779957,402.8052438608544,405.660736,6939178.0,1839.920250559334,1863.1546353412957,1820.5103507041338,1842.692993,228758.0
2014-04-16,6727.25,6748.649901999999,6665.149902,6675.299805,119800.0,22486.730469,22533.609375,22247.390625,22277.230469,6700.0,179.000762748788,181.60928451692897,177.55308638514146,178.39984099999998,19376260.0,696.8784698271216,705.165441641262,694.8548666053591,699.528381,893098.0,171.04087686482342,174.48227601698173,171.04087686482342,172.444275,10880776.0,403.2481306767771,412.5541538575055,403.1008467808861,404.873444,3823079.0,1844.6531127444773,1878.6443054598167,1841.9758448405316,1850.390015,371554.0
2014-04-17,6695.450195,6783.049805,6684.399902,6779.399901999999,131500.0,22327.759766,22648.689453,22312.189453,22628.839844,8500.0,179.10545692458103,184.0994514359948,178.70484303717953,183.671524,21513800.0,690.1814553277758,695.0476446013922,681.5571868358231,692.542297,3075582.0,173.50945636703366,179.59553476811976,173.1215610435604,178.12851,15660563.0,409.0088794096336,424.0259170935076,408.9601288204875,422.548889,4626465.0,1852.5415190565486,1875.4891301313137,1831.8886920368711,1865.78418,337629.0
2014-04-21,6789.25,6825.450195,6786.899901999999,6817.649901999999,111800.0,22644.75,22795.580078,22636.75,22764.830078,9100.0,184.09944147638151,189.27098606538257,184.09944147638151,188.660965,18872420.0,696.3967329564236,700.0584171746793,687.0497611088043,690.3742070000001,1746938.0,178.99585147249158,182.2262444840392,177.35271835778272,180.829819,17192500.0,418.41345004029284,427.91553747273804,417.6749364654772,425.50296,2848870.0,1867.7920766342613,1913.2570780387282,1867.7920766342613,1901.114014,481905.0
